ID,target
120da072a,1590895.1
12101539c,2030101.4
12105dc47,1941895.4
1210a2d83,1941895.4
12121be46,1941895.4
12126e122,1732710.6
121270036,1941895.4
1219cf109,2668202.5
121ab1a71,2175850.8
121abee3b,1941895.4
121b0043b,4885489.0
121e03964,1941895.4
121eb4e47,2441420.0
122023803,1941895.4
122071e15,1941895.4
12225c617,1941895.4
1222a38ef,1941895.4
1224ed02a,2336291.5
12251ab3b,1941895.4
122590dc8,1941895.4
1225c3980,1941895.4
1227fe437,1732710.6
1228057b2,3179733.2
1229243d1,1941895.4
1229a845a,1941895.4
1229c8946,1184561.8
122a2428b,2290714.8
122e11337,3317976.2
122ec30dd,3012733.8
123077ec0,1941895.4
1230f2087,1941895.4
1231ee1f6,1941895.4
12355afd3,1941895.4
12375ada4,1941895.4
123797134,187862.83
1238cfa4f,1941895.4
1239a4cb0,4885489.0
1239f7338,1941895.4
123cfe7bf,1941895.4
123d809de,2684865.5
123de7ce4,1941895.4
1245fb9f0,2436354.0
124d3c0c3,1941895.4
124e7ab6e,1941895.4
12521bdd1,2046675.5
125508f61,337512.12
12555af63,1941895.4
1258c226a,427478.66
125c73c36,1941895.4
125d34082,1941895.4
125dab8b3,1941895.4
126045f21,1941895.4
1262828b3,1941895.4
12628beb6,2175850.8
1264dea5d,1941895.4
12652159d,1294641.0
12664a66e,1941895.4
1266965b8,2037143.4
12670a68c,1941895.4
1268ded23,1941895.4
1269cf17f,2411637.5
126a2a29b,1941895.4
126aff8fb,1941895.4
126c0808e,1941895.4
1271383ec,1941895.4
12737ec06,1659912.6
12739f812,1941895.4
12773d372,7524115.0
127af72b5,1941895.4
127b2dbbf,1941895.4
127b8e8f5,1941895.4
127bc11c7,1941895.4
127c0d0c0,2116630.0
127c35c45,1521547.4
127ca8e98,2840585.0
127db94af,1941895.4
127ef1a9f,1941895.4
127f04b91,1941895.4
12801e36a,1966542.4
128031456,1966542.4
12817102d,3072403.8
1281ee15b,1941895.4
12870c793,1941895.4
1288c62a9,758864.9
1288d4fcc,1941895.4
128a8a09c,3694022.2
1290af1c6,2127390.0
12930d8fd,1941895.4
1293c917f,1941895.4
12940f610,882800.75
1297094be,1941895.4
129756dd3,1445537.4
12983df69,1941895.4
129d88f3a,1941895.4
12a009189,1935531.5
12a03e19f,1350902.8
12a169af2,1941895.4
12a1bcfc5,2046675.5
12a29263d,1941895.4
12a3ac477,1941895.4
12a47f1a8,1941895.4
12a7b585a,5605067.0
12a9ab5ec,3349738.2
12adbc1fd,1941895.4
12af897d7,1941895.4
12afd76a6,1941895.4
12b1c7f52,1941895.4
12b39c515,1941895.4
12b3a30c1,1941895.4
12b4885f1,1941895.4
12b5851a9,1941895.4
12b6d4fa2,2670572.8
12b842789,1941895.4
12b8b094c,792195.2
12bd3441e,3349738.2
12bda4223,1941895.4
12bdc24e4,1941895.4
12c043b5d,1941895.4
12c089ed7,1046790.56
12c274571,198445.08
12c4789c6,1539988.0
12c5e0878,1941895.4
12c795926,1962175.5
12c996bc9,1941895.4
12cd57d6f,1941895.4
12cf0fbd0,1941895.4
12cf31b89,1941895.4
12d091384,616672.6
12d1f0bc0,1941895.4
12d3284e9,1941895.4
12d3958d2,350158.06
12d3e8706,755553.2
12d483be1,1941895.4
12d4c14fa,1941895.4
12d5e82fa,1941895.4
12d65f504,3119263.5
12d733225,2055762.0
12d764786,391139.25
12da5dd64,1708352.9
12da9a338,1941895.4
12dacacc3,1941895.4
12dc9d772,1941895.4
12dd04ca0,1941895.4
12ddd7f4a,1941895.4
12ddef498,1941895.4
12df1ac53,1941895.4
12dfd99c8,3349738.2
12e065145,1941895.4
12e086ac2,1941895.4
12e0c1a25,1941895.4
12e270cdc,1941895.4
12e27a7cf,3072403.8
12e2b2101,2095486.8
12e309d5d,1941895.4
12e575455,1941895.4
12e5a2003,1941895.4
12e6af11d,1941895.4
12e88e9fa,7524115.0
12e9c49e9,874536.9
12eb96eb1,1941895.4
12ec6fe3b,1941895.4
12ef25525,1941895.4
12efabef2,496046.8
12f02c5ce,1941895.4
12f14205e,16859658.0
12f1c0736,1941895.4
12f1e1c1b,4063207.5
12f4e58d7,1941895.4
12f568190,16859658.0
12f5bb055,1941895.4
12f6ff524,13516943.0
12fa93b91,1941895.4
12facdb1c,1941895.4
12fd3ed8e,1899817.1
12fe4b904,1941895.4
130110c1d,1941895.4
13019e4ae,1941895.4
130672a88,1870067.1
1306ad06c,1941895.4
130888d19,1532266.2
130a39b29,1733054.4
130b18e3b,1941895.4
130b9a120,2840585.0
130c64266,2842804.5
130d9a77d,1941895.4
130fcc31c,12708775.0
13125d5bf,1941895.4
13134766e,1941895.4
1314c72d4,1941895.4
13166d479,1941895.4
13167a04b,1941895.4
1317efbbe,1941895.4
131845c2f,1002412.06
1318fb95f,2751331.0
131952657,1413873.4
131ab1e1a,2668202.5
131bd5d26,1941895.4
131c7f955,1935531.5
131cb9d50,1941895.4
131cbb508,1941895.4
131d39f20,1941895.4
131eb43ba,1941895.4
1323e0adf,729025.25
132470b3d,1941895.4
1324c489e,1941895.4
13262b8cf,1941895.4
1327ac310,1046790.56
132bf8a81,1941895.4
132d607a1,1941895.4
132fd4add,1941895.4
1331efd47,1941895.4
13321adb3,1283506.8
133359d9c,1941895.4
1334069ac,2790972.0
13340aa4a,1941895.4
1335a0625,1941895.4
133a761fd,1941895.4
133ef69de,1941895.4
1342079a6,1750505.6
13435488d,1941895.4
134437ddf,8846900.0
134492d4d,1941895.4
1344e64e9,1941895.4
134726c81,1941895.4
134a1ebbe,1941895.4
134a9246f,1941895.4
134b9b41d,1941895.4
134d4a144,1941895.4
134f14078,1941895.4
1350cf8c7,1941895.4
135143e30,1941895.4
13547af66,1941895.4
135b66c72,4914930.0
135d10d6b,1941895.4
1360f7d02,1941895.4
136111b38,1941895.4
136132302,5964293.0
1366d7430,1941895.4
13670f2c8,2670572.8
136765a9b,1941895.4
1368d95a9,1941895.4
1369e3b4d,1941895.4
136a918d3,1941895.4
136bb0af6,1941895.4
136bb7322,1941895.4
136be49c1,1941895.4
136e5d716,1941895.4
136fe3b0a,1941895.4
137010f48,1941895.4
1371a0489,1941895.4
137258028,1941895.4
1372593ba,1941895.4
137429c8a,729025.25
1374f80e1,1941895.4
137752339,1941895.4
1377b7a1d,1941895.4
1378c9138,1941895.4
137ac38a4,1941895.4
137ae1d2e,1941895.4
137bcc24f,1941895.4
137c19c93,1941895.4
137ecf7e3,1941895.4
138175797,1941895.4
13856a2a4,1941895.4
13857e009,1899817.1
1385d4b02,1941895.4
138656e0a,1941895.4
1389340aa,1941895.4
138a69b05,1941895.4
138a6d3ca,1941895.4
138ba7b5c,1941895.4
138d60147,1941895.4
138dd3ed3,1941895.4
139028368,1941895.4
139191255,452633.2
1392c01e2,1941895.4
1393cd6ca,2037143.4
1394fd302,1941895.4
139602450,1941895.4
1396d3948,1941895.4
1396e2ba1,1941895.4
139b00dc9,2376817.8
139d33c7d,2411242.0
139d40fe6,3012733.8
139ea35f4,7524115.0
13a30df59,3012733.8
13a90ed7b,1941895.4
13aca6ac0,1846615.2
13aede72c,1941895.4
13af0cadc,1941895.4
13af76ec4,1941895.4
13b0804ae,1941895.4
13b17b7e3,1941895.4
13b39136a,359522.84
13b3b9fcf,1941895.4
13b58cc85,1941895.4
13b644d60,8846900.0
13b92925c,1941895.4
13bdbd819,1941895.4
13be96740,1941895.4
13bf0b410,1941895.4
13c234f57,1941895.4
13c322120,1941895.4
13c381f0a,1941895.4
13c4d827f,1941895.4
13c4f9e86,1941895.4
13c5c102e,13516943.0
13c7a76d6,1306959.5
13c895d69,1935531.5
13c8d5adb,1941895.4
13c960779,1941895.4
13cd49ccd,1941895.4
13cd4e65e,1941895.4
13cea1c1d,1597321.2
13cf852a6,1941895.4
13d00d929,2911580.0
13d09289f,1941895.4
13d0969b0,2441420.0
13d173406,1727032.2
13d4b0a06,1941895.4
13d500282,1941895.4
13d50f507,1941895.4
13d8d2914,1941895.4
13db3ee28,1760742.2
13db60350,1941895.4
13dbecda0,1941895.4
13dd08da1,1941895.4
13de9f6b6,729025.25
13df05d36,1941895.4
13e138e84,4885489.0
13e20d405,345368.06
13e2c3673,1941895.4
13e2ecdfa,1941895.4
13e3214a8,1941895.4
13e423518,1739240.1
13e45fea8,1941895.4
13e7b7391,1941895.4
13e9222f9,2995084.0
13ef17d20,1933799.0
13f20ea28,1941895.4
13f3483f1,1941895.4
13f5683bd,4809095.0
13f572d02,1941895.4
13f76b53a,1941895.4
13f7f486b,1941895.4
13f8d3eb7,1941895.4
13f8e896d,1941895.4
13f92377d,3349738.2
13fc8d25e,1941895.4
13fe2d886,1253499.4
1404851a6,1806439.5
1405e7a44,1941895.4
14076b1e7,1941895.4
1407d26b4,1941895.4
14085ddcb,1941895.4
14086d8d7,1941895.4
1409a0b2c,1664295.5
140a40c97,1941895.4
140ca98e0,1941895.4
14107876b,1941895.4
1412c61fd,1941895.4
1413b0a16,1941895.4
1414b8fb2,2030736.5
1417070b9,1941895.4
14188fbe1,1941895.4
1418c4ebd,1941895.4
14193affe,1941895.4
141a9085e,1941895.4
141c2afd9,2055762.0
141f14aca,3898938.5
141f3505f,729025.25
141f47f81,1941895.4
14207aef3,1941895.4
142223140,13516943.0
14227c9e1,1941895.4
1424f2e21,1941895.4
1424fcf90,1941895.4
142a8335d,1941895.4
142aea591,2122182.2
142d92235,1941895.4
142e78022,1935531.5
142ea2c06,1941895.4
14313f45a,1941895.4
1433681aa,11264205.0
14359611b,1941895.4
143653636,1941895.4
14393dc60,1941895.4
143c67e9f,1941895.4
143cd674f,1584565.9
143ec2830,1941895.4
143f94bf7,959525.94
143fc5640,1941895.4
144166fe9,3012733.8
144266999,1941895.4
1443d727c,12276557.0
144685e9d,1941895.4
1446fba2c,1941895.4
14470c4ca,16186305.0
14480f3f4,1941895.4
1449272ca,1941895.4
144a37ec1,1941895.4
144a669f8,1941895.4
144ac2b0f,5612020.0
144baa3f5,1941895.4
144bc177e,1411911.5
144c7195a,1941895.4
144cadb71,1941895.4
144db4ce8,1941895.4
144ec493b,1941895.4
145103c0d,1941895.4
1451549ef,1941895.4
1452f9d4f,1998545.5
1455777d4,234926.69
14563a601,2684865.5
145684e3a,1941895.4
14568ccbe,2303385.2
1457bdcb4,1941895.4
1457f2c1e,1941895.4
145b047b7,1941895.4
145bce29a,1941895.4
145ca58cb,1472115.0
145d1c767,1941895.4
145dc67f7,1941895.4
145e503f8,1941895.4
14614720f,1941895.4
14649511a,1941895.4
14651d4f9,7524115.0
14681e69e,1941895.4
14687523e,1941895.4
146891d9c,1941895.4
1468e431c,1941895.4
14698814e,1941895.4
146a67c86,1941895.4
146c2e63a,2684865.5
146d2a071,1941895.4
146ecd95f,1611661.9
146f5de65,1941895.4
147028990,1941895.4
1471870a5,1941895.4
14741dfda,2386759.8
147466f6d,1941895.4
1476702cf,1941895.4
147699f06,1941895.4
1477b454c,1750051.6
1477c9a48,1941895.4
1478a91be,1941895.4
1478c7a73,1899817.1
147a334de,1859562.0
147d5e0ef,3694022.2
147faa63d,1941895.4
148131869,1941895.4
14837e4d0,1532266.2
1483c72f7,2670572.8
1483d13d8,1941895.4
14846a8f9,279353.38
1485b086a,1941895.4
148613bfd,1941895.4
14867b178,1092656.5
1487823d4,1941895.4
14889c28c,1107635.4
148d4b39f,1941895.4
149005e5f,528167.06
149110cd4,1941895.4
1494430e3,1941895.4
149475e5a,3426363.8
14957ef3c,1941895.4
1496b021f,1941895.4
1496ed7e5,1941895.4
149760c61,1941895.4
14978904b,1941895.4
149db8e69,3694022.2
14a083ec8,1941895.4
14a203c0b,390185.12
14a28f6aa,1941895.4
14a4d9fb2,1941895.4
14a621985,1733054.4
14a78e81f,1941895.4
14a86cd9e,1942625.1
14a8fa8bd,4885489.0
14a9366e8,7524115.0
14a99fc67,1750051.6
14aa729da,3454851.0
14ab74ca5,382932.12
14ae64563,1941895.4
14aebb47c,1941895.4
14af09c14,3012733.8
14b75a01f,1941895.4
14b780e30,1941895.4
14b814d7c,1941895.4
14b935b2c,1941895.4
14ba0de36,2837614.8
14ba5b645,1941895.4
14bd4111f,2802571.5
14bd6f148,1941895.4
14bd761cb,1941895.4
14bd9eb4f,1941895.4
14bf1acdd,555965.44
14c1f1ced,317482.6
14c46b6db,1941895.4
14c651ba4,6062569.0
14c81bd52,1941895.4
14c877a49,1941895.4
14c88936b,1582786.8
14c9786b0,3041980.0
14caee981,4914930.0
14d05a8f4,1941895.4
14d1baa20,2037143.4
14d20ff3d,1941895.4
14d21f2fa,1941895.4
14d55bf10,1941895.4
14d724704,5964293.0
14d783056,1941895.4
14dc275b4,2036925.8
14dcf2f13,1941895.4
14dddb31a,1941895.4
14de20d64,2441420.0
14de75481,3978098.8
14e179e3c,1941895.4
14e1ec45f,1941895.4
14e363125,1941895.4
14e4f565d,2036925.8
14e969db2,1941895.4
14eac30d4,3900147.2
14ec9d056,1597321.2
14ecdaf1f,3072403.8
14f1c3fea,2670572.8
14f276c5c,1941895.4
14f4935ce,1941895.4
14f719548,2983970.8
14f8dd3d9,3349738.2
14fa35346,1941895.4
14fb03ed6,1941895.4
14fc07339,2046675.5
14ffed8ed,1941895.4
15000f630,1941895.4
1500a0738,1941895.4
1500ab7a3,1941895.4
15013cbd6,2911580.0
150166322,1941895.4
15027e4e8,1941895.4
1502e0b26,1941895.4
1503375d8,1941895.4
1504d06e9,1041364.94
1505dd9d9,1941895.4
1506650de,16859658.0
15094e2dc,1941895.4
150ae2648,1941895.4
150c09c64,1941895.4
15119a604,1941895.4
1512197e4,1941895.4
15131a602,1941895.4
1513321fd,1941895.4
151365fff,1941895.4
151381a6d,1721948.8
151672636,1941895.4
151766eda,1941895.4
151bc25ba,1941895.4
151f24e49,1941895.4
151f60522,1941895.4
1520d86db,1935531.5
152106e3b,1941895.4
1521a66fb,2599874.5
1521cbf34,1941895.4
1521cec68,1659912.6
1521ec51f,1941895.4
15225bc22,3012733.8
1524a58be,1941895.4
152588540,1430902.6
1525fa081,1941895.4
1527e48cd,559730.44
152b6dd4a,1702504.2
152ce6bd6,1941895.4
152d21264,1941895.4
152d9f99c,1941895.4
152df7bf9,1941895.4
152eebd4d,1780213.4
152f19ba6,1941895.4
153090c51,792195.2
1532a8e8a,1935531.5
1535f35ee,1941895.4
153a04743,1941895.4
153b249bb,1941895.4
153bdae77,1941895.4
153cac616,13516943.0
153cd1a75,4885489.0
153d23bcc,1941895.4
153dde2a6,316367.0
153f985cf,1941895.4
1541e953f,7524115.0
15440e7c6,1941895.4
1544b939c,1941895.4
1544d066f,1941895.4
15488d634,1941895.4
154b0a9ae,1941895.4
154fb76dd,2336291.5
155314436,1941895.4
1553d9acb,1941895.4
1559067a3,1941895.4
155a684c5,1941895.4
155bc540d,1628790.0
155c2111f,1941895.4
155c41b42,1941895.4
155f7f44d,1577575.6
155fa35e5,2995084.0
15606c398,1941895.4
1560a125e,1941895.4
1561dd34e,1611595.8
1562ba1cc,1941895.4
156446cab,1941895.4
15647282c,1941895.4
15650079b,1723749.5
15653e57f,1941895.4
1565d8f74,1705917.4
1566e090a,1941895.4
1567ce661,1941895.4
1569c9c28,1941895.4
156a38dfb,1941895.4
156a7926f,3028419.0
156ce498a,1941895.4
156d72e11,1941895.4
156d84f75,2046675.5
156dd6192,2122182.2
156e5cf56,1794179.2
156ee7fb8,2210707.8
1570418a7,1859562.0
1570ebcaa,1941895.4
1573ad3ba,1941895.4
1574df5dc,1941895.4
157520b13,1941895.4
157758588,1941895.4
15775c674,1941895.4
157925c20,1750505.6
157926505,894815.8
157c9a3ac,1941895.4
1580b955e,1941895.4
1581671eb,1941895.4
1581e30cc,1941895.4
1582c332b,1941895.4
1583a0604,4914930.0
158448bcd,1941895.4
158532795,1941895.4
15861ac85,1941895.4
158744585,1941895.4
15883a290,1941895.4
158844237,1941895.4
158b84a99,1941895.4
158d7b840,341202.2
158e1f23a,1941895.4
158e35239,1941895.4
158ffa124,1597321.2
15907fe61,1941895.4
1591c46de,1941895.4
1594c0cbb,1941895.4
1595466b7,1705917.4
15954f285,2046675.5
159797ff3,1941895.4
15983f19a,1941895.4
159c68f5b,1941895.4
159ca215b,1941895.4
159cfa019,1941895.4
159e094d0,1941895.4
159ee0ac3,3012733.8
15a0290f8,1935531.5
15a0b87f9,337512.12
15a0e4066,1941895.4
15a11ca37,1941895.4
15a2ce6f3,1941895.4
15a362dd1,1941895.4
15a433060,1941895.4
15a47c317,1941895.4
15a5877de,16859658.0
15a63ffb8,729025.25
15a86bb05,1941895.4
15aaf1a84,2046675.5
15acb95da,1941895.4
15ad9d084,1831580.8
15b04d746,1137773.6
15b0825ee,4885489.0
15b1ffd6e,1941895.4
15b3d32fe,1941895.4
15b3eb283,1941895.4
15b4b8e39,1941895.4
15b581ecb,1941895.4
15b7f56ea,1941895.4
15b8114bb,1769159.9
15b8dce16,1941895.4
15b8f7342,356607.3
15ba0b62d,3349738.2
15ba11eeb,16859658.0
15bb6ea53,729025.25
15bf1d27f,1941895.4
15c0684c7,1941895.4
15c29a14f,374237.38
15c47bd33,1941895.4
15c49b770,1154134.8
15cceeea3,1941895.4
15cf83c17,3694022.2
15cfda1b4,2452432.0
15cffcf0c,1941895.4
15d0abcc8,5815644.0
15d0c7c18,1941895.4
15d2068c5,1941895.4
15d2503bb,1941895.4
15d43e8b5,1941895.4
15d43f24a,359522.84
15d563482,2659516.8
15d5743ae,1941895.4
15d5ede75,1941895.4
15d76ebda,1941895.4
15dc141f2,359522.84
15dce4055,2441420.0
15dd63677,1941895.4
15ddcbbb4,1941895.4
15deaeb83,1941895.4
15df7f397,1941895.4
15e063d21,1941895.4
15e064ddb,1941895.4
15e15ca06,1941895.4
15e2da84c,2627838.2
15e5687cc,1988524.5
15e5c2607,1941895.4
15e918cc9,1941895.4
15e947477,1941895.4
15eaca9b4,350158.06
15eb81a7b,1941895.4
15ebb5d40,1941895.4
15edef34d,1941895.4
15f06bccc,1941895.4
15f17ca43,1941895.4
15f1f0030,1941895.4
15f2faba8,1941895.4
15f3869fc,3694022.2
15f3bf9fa,1941895.4
15f3e2af6,1941895.4
15f560694,2360150.2
15f563308,1941895.4
15f5d004c,1941895.4
15f633280,1941895.4
15f9ac569,2208194.0
15fba99d9,1941895.4
15fc91a98,1941895.4
15ff12577,1782562.9
16014e016,2444071.0
16017e51e,1941895.4
1602562d8,1137508.9
160416d3e,1941895.4
160470bc4,1941895.4
1604ff3ff,1941895.4
16054c17c,1941895.4
16061739d,1941895.4
1606392df,1859562.0
160ac3274,1941895.4
160d4b8bf,1941895.4
160e9226e,1941895.4
160e9fb80,1941895.4
160f4c66e,1941895.4
161195010,1941895.4
1611bd7df,1941895.4
1611de810,1941895.4
16165cc7a,1181923.5
1616a8696,3349738.2
1616be99d,1941895.4
161777f06,1941895.4
161802d28,1941895.4
161817a22,1941895.4
161836001,1941895.4
16184229c,4620294.5
1618ad34d,1941895.4
1618c07d3,1941895.4
16193a51c,1941895.4
161a02bc5,1941895.4
161a4bf75,1941895.4
161ada876,1941895.4
161b1590f,1274836.9
161bd0c6f,1941895.4
161be9073,1590895.1
161d57503,391139.25
161e4548f,1941895.4
161eec25f,1941895.4
162140475,1941895.4
162354cb7,359522.84
16238408c,1941895.4
1623ca539,1611595.8
1623e49d6,3904717.5
1624dabef,1941895.4
16276d7b0,1941895.4
162a1199a,1941895.4
162a8b4e5,1941895.4
162b092b6,1941895.4
162d3abf7,2670572.8
162e7af8c,1941895.4
1630ed658,1564948.0
1631dee48,1941895.4
1635d742f,1941895.4
163771634,2823289.5
16399f12a,1941895.4
163a0e2f6,13516943.0
163d004aa,1941895.4
163d77c27,1941895.4
164017d8c,1941895.4
164182b66,1941895.4
1641d557e,3349738.2
16440015a,13516943.0
1644bd4d2,1941895.4
1645fe18b,1941895.4
1646c415e,1941895.4
16472b759,1941895.4
164965590,1590895.1
164b3e5ee,649620.25
164cd3fd9,1941895.4
164d9c4e8,3624100.5
164e5eae6,792195.2
164fb86d6,1941895.4
1650d0ce7,1941895.4
1651bf14c,2116630.0
1652700da,3349738.2
1652ae40f,1941895.4
165368209,1941895.4
165388685,1941895.4
16546a414,1941895.4
1656510b5,10423132.0
1656fea90,1941895.4
1658d51ed,3694022.2
165969cef,1941895.4
1659a9ef7,1941895.4
165a9a321,1941895.4
165ca89bf,976715.0
165fab3dd,1941895.4
165ff8948,1941895.4
16643b392,1941895.4
16645745a,1966542.4
16673fa48,1941895.4
1668939f8,1941895.4
166f7ad0b,1941895.4
167260af6,2670572.8
16744dfee,1941895.4
1675dcfdb,1941895.4
1675e1d15,1941895.4
167688c87,1532266.2
167737de9,1988524.5
1677dfa19,1941895.4
1678d777f,1941895.4
16795af5f,1811888.2
167c0f2be,792195.2
167cf3ba7,1941895.4
167daaa96,359522.84
167ef09e7,1941895.4
1680065a8,1573425.8
16815a071,930108.2
1681c35ea,1941895.4
1682149bf,1941895.4
1682912b8,2221084.0
168310e66,1941895.4
1684f4bca,1941895.4
1685131a5,1941895.4
16858bdc9,1941895.4
1686f69c7,2336291.5
1686f896c,1941895.4
168aa7bcc,1941895.4
168ac32ba,1941895.4
168cc3367,337512.12
168cfa5cd,3125725.5
168d41729,3217669.0
168dc6aad,1590895.1
168ed6fe7,1941895.4
168ff1460,2046675.5
169034360,1941895.4
169181358,3390349.0
16921f393,1941895.4
1693ea725,1732710.6
16947b7ea,1941895.4
1694be5f0,1941895.4
169531ffa,1941895.4
16956c2f0,1941895.4
1695ac639,1941895.4
1698fd05f,2670572.8
169b90bd0,1941895.4
169d896fb,1941895.4
16a089845,1941895.4
16a0ea4c5,1935531.5
16a1177c6,1941895.4
16a161e06,1941895.4
16a2a8c4f,1941895.4
16a2adc35,1941895.4
16a4f87bd,2452825.0
16a56d1ed,1941895.4
16a722502,4819572.5
16a73fbb7,1941895.4
16a9d6c28,1941895.4
16abd2de6,1941895.4
16ada4589,1935531.5
16adf3517,1941895.4
16b096cd2,16859658.0
16b1fb881,10338311.0
16b290b6f,1941895.4
16b37a82e,1941895.4
16b4776c3,1899817.1
16b62fd49,528991.75
16b9f334c,1801842.2
16bafd087,1134521.0
16bc31caf,1941895.4
16bc385e9,1941895.4
16bcac174,1941895.4
16bcd7c77,1941895.4
16bd1e01b,3380040.8
16be29068,1732710.6
16be551ba,2670572.8
16c07a17a,1171250.2
16c094bff,1941895.4
16c10cdda,1941895.4
16c2ebdf6,1590895.1
16c3dd785,1941895.4
16c4d1447,1941895.4
16c4f6dc7,1941895.4
16c627906,1326861.5
16c653e16,1941895.4
16c706409,528991.75
16c783bf0,1941895.4
16c7ff9c8,1941895.4
16cc0b78f,1941895.4
16ccf40e7,1941895.4
16cd55a41,649620.25
16ce611da,1941895.4
16cf67add,1941895.4
16d056b71,1820439.2
16d50a036,1702504.2
16d541d42,1941895.4
16d659551,1941895.4
16d664657,2046675.5
16d7aa430,1525554.6
16d7fe2df,729025.25
16da5c0d5,1941895.4
16db2dc4e,1941895.4
16dc332ff,1941895.4
16dccb1a6,1941895.4
16dcfe8e1,2057768.5
16de4b0fe,16859658.0
16df8b941,1941895.4
16dfade21,1941895.4
16dfb22e4,2046675.5
16e34e501,1941895.4
16e3645e3,1941895.4
16e57a6a8,1941895.4
16e642c6c,1941895.4
16e682734,1941895.4
16e6bde7a,1941895.4
16e6e7687,1941895.4
16e70b932,1806439.5
16e8b6463,1941895.4
16eb3bbae,1941895.4
16ed35959,1941895.4
16edb1072,1941895.4
16ee250ea,1941895.4
16f00d628,1941895.4
16f05107d,1941895.4
16f1d6b75,1941895.4
16f1d7411,1941895.4
16f20ad49,1941895.4
16f2c673a,2505899.0
16f2d5fe0,2364295.5
16f4fde7d,1941895.4
16f4fe537,1941895.4
16f972451,1941895.4
16fb1f563,1941895.4
16fbb3cab,1941895.4
16fcf2ea6,1941895.4
16fd17c85,1941895.4
16fe68667,1941895.4
170036b45,3540388.0
17036b14f,1941895.4
1704577a5,1941895.4
17049e152,1941895.4
170530bf1,1941895.4
17062b2c2,7973696.0
1709130d4,1941895.4
170923642,1941895.4
1709e3b2a,13516943.0
170a5faa5,1941895.4
170ad3d50,1941895.4
170f3fa9a,729025.25
170f4be1e,1941895.4
171044810,1941895.4
1712631ee,1941895.4
1712f27ad,1941895.4
17131b92b,1941895.4
17140b2da,2502061.5
17152f4e8,1941895.4
17161bc79,4723253.5
1717356f0,1941895.4
171e8a139,1941895.4
171fdfd44,1941895.4
1720a5624,1941895.4
17217f376,1941895.4
1724fbca4,1936680.0
1725d4b02,4006195.8
172672524,2095486.8
172a99218,1941895.4
172bc5443,1941895.4
172cf034e,1941895.4
172d9f434,337512.12
172dd4aef,3349738.2
172dd5c45,1715569.2
173184b0d,1941895.4
1733263d4,1941895.4
173363d8a,1941895.4
173448084,1721948.8
173680eb3,1935531.5
1736e01ac,1941895.4
1737aec11,1941895.4
173875751,2055762.0
1738d7e72,2983970.8
173b3c42b,391139.25
173b83bfd,1941895.4
173d11855,494178.88
173d682e9,1941895.4
174096bef,1941895.4
17411fccb,1941895.4
17419366f,1941895.4
174609209,269593.94
1746db852,2170686.0
17478af29,1941895.4
1747c30cf,1966542.4
17483261f,1847901.2
174a10c0e,1941895.4
174a709b1,1941895.4
174c6a3a4,1941895.4
174e0f4b3,1941895.4
174f320c7,1941895.4
175066de3,1465713.0
17509bbf4,1941895.4
17527dc13,2938165.2
17527f144,1941895.4
175834a8c,1941895.4
17590e5bb,2055762.0
1759fd05c,1941895.4
175acf957,1941895.4
175c0e864,1352729.5
175cdc006,1546373.8
175d0bc25,1941895.4
175e3a960,1941895.4
175e7252f,1941895.4
175f24c38,1941895.4
175fa2c5b,1941895.4
175fdc64a,1941895.4
176038dc0,2895898.0
176095fe9,1941895.4
1762a5967,6217891.0
176308cd7,753152.5
17662ad48,1941895.4
1767f0f34,1941895.4
17697dc8c,1852441.1
176a00c83,1941895.4
176ad0278,1941895.4
176dcd22a,1941895.4
176e6aed4,1941895.4
177349845,11264205.0
177387864,1941895.4
1774874a5,1966542.4
1776b9517,1941895.4
1776f0509,1773895.4
177864d91,1941895.4
1778a396a,1941895.4
17796bf03,640435.0
177a50d05,1941895.4
177a6a3ef,350158.06
177c0b392,1941895.4
177d9eb47,13516943.0
177e56a1e,1941895.4
177e9c3f8,1941895.4
177f0f277,1941895.4
177f3a796,1445537.4
177ff751e,3349738.2
17815e22a,1732710.6
178226ffd,1941895.4
1782f9cc3,13516943.0
178411977,1941895.4
17846314a,1941895.4
1784a9d77,1664295.5
1784db900,1941895.4
1785026a7,1941895.4
17857b251,3694022.2
1786798ca,1941895.4
1787a0353,1941895.4
178894914,1935531.5
178975152,2840585.0
1789f5bef,1941895.4
178d581e3,1941895.4
178d7c6c2,1941895.4
178ecccc1,1941895.4
17905ad20,1941895.4
17906adaf,2277866.0
1790f3ab5,2582458.2
179108261,1221660.4
17933c190,1941895.4
17936db28,1941895.4
179421557,1941895.4
17954bf1e,1941895.4
1798c54b5,1941895.4
179a2f04e,1941895.4
179b4c448,16186305.0
179e2a32a,1941895.4
17a18f31d,1941895.4
17a3db3d6,1137773.6
17a478b53,1941895.4
17a794b4f,1941895.4
17a7f74b1,1966542.4
17a95fa17,1941895.4
17abe6d93,1941895.4
17ad47eec,1941895.4
17ae1cc6f,1941895.4
17ae7018b,2684865.5
17ae742f0,1941895.4
17af585ad,1941895.4
17af59fef,1941895.4
17b124053,1941895.4
17b131f0d,1941895.4
17b592979,1941895.4
17ba4cf70,3836921.0
17bc60669,1941895.4
17bcb267b,1941895.4
17bcb2ff5,1935531.5
17bd09408,1941895.4
17be21b19,1941895.4
17bed5ce5,1941895.4
17c0bcd7d,1941895.4
17c138c34,1941895.4
17c1f5e7c,1941895.4
